X_(px),Y_(px),Frame_Number,X_(nm),X_loc_error(nm),Y_(nm),Y_loc_error(nm),Z_(nm),Z_loc_error(nm),Amplitude_fit,Amp_error,BGfit,BGfit_error,SD_X_(nm),SD_X_error(nm),SD_Y_(nm),SD_Y_error(nm),False_positive,IntegratedInt,SNR,R2_fit,Iterations_fit
10.52,225.17,14484,1788.73,15.36,38279.63,17.41,0,0,205.27,10.66,434.97,3.06,228.43,13.58,258.88,15.39,0,1764.67,6.09,0.67,3
12.12,50.27,14484,2060.18,16.24,8545.24,13.07,0,0,237.86,12.29,489.16,3.09,241.91,14.25,194.67,11.47,0,1759.15,6.72,0.69,4
63.47,210.26,14484,10790.31,7.64,35744.08,8.62,0,0,448.49,12.37,454.20,3.27,213.35,6.72,240.84,7.58,0,5075.94,14.25,0.88,4
150.81,95.15,14484,25637.43,12.09,16174.94,8.98,0,0,248.89,10.53,370.44,2.27,219.76,10.55,163.38,7.89,1,1901.42,10.60,0.78,4
153.11,46.58,14484,26028.62,11.46,7918.06,14.61,0,0,336.35,14.06,379.88,3.95,211.60,10.12,269.74,12.89,0,5668.67,13.67,0.76,5
155.87,140.57,14484,26497.33,7.41,23897.30,5.18,0,0,640.93,13.00,397.03,3.58,281.81,6.55,197.27,4.57,0,8704.92,18.22,0.93,4
12.23,50.20,14485,2079.73,8.39,8534.21,7.24,0,0,565.85,17.91,498.08,3.85,203.61,7.31,175.92,6.33,1,3624.67,17.44,0.86,4
36.76,63.09,14485,6248.79,24.50,10725.69,33.53,0,0,126.14,7.67,490.09,3.44,317.92,22.57,419.00,33.07,1,3625.29,3.89,0.48,4
53.66,58.55,14485,9121.79,22.67,9953.40,34.02,0,0,125.16,7.18,471.44,3.29,312.82,20.87,446.55,34.51,1,826.10,3.98,0.50,4
63.45,210.28,14485,10787.16,3.38,35747.09,3.43,0,0,2253.98,28.65,502.89,6.79,204.73,2.96,207.63,3.00,0,24419.38,62.34,0.97,4
156.37,51.40,14485,26582.11,10.82,8738.08,9.85,0,0,433.66,13.26,369.50,4.14,273.76,9.61,249.34,8.75,0,7565.92,16.68,0.85,3
156.18,137.86,14485,26550.46,6.10,23435.44,6.48,0,0,615.85,13.23,391.73,3.48,218.71,5.36,232.46,5.70,0,7741.71,21.13,0.93,4
10.43,225.04,14486,1773.11,13.47,38256.60,11.65,0,0,218.06,9.87,442.01,2.43,229.24,11.81,198.28,10.22,0,3017.27,8.67,0.75,4
12.16,50.61,14486,2067.87,22.07,8603.51,16.95,0,0,178.60,11.59,477.13,3.11,262.08,19.43,201.42,14.93,0,1222.67,4.73,0.58,4
66.20,170.15,14486,11254.26,15.06,28925.01,15.07,0,0,239.99,12.97,459.29,3.22,214.56,13.21,214.68,13.22,0,2077.12,7.26,0.68,5
99.31,71.16,14486,16882.86,4.31,12096.71,4.24,0,0,1064.05,20.69,458.63,3.92,170.01,3.74,167.45,3.70,1,8959.21,37.53,0.95,4
154.76,51.32,14486,26309.20,4.14,8724.81,4.29,0,0,717.77,12.19,374.15,2.64,187.34,3.61,193.99,3.74,1,6502.77,26.63,0.96,4
156.39,138.90,14486,26586.38,9.12,23612.76,7.24,0,0,492.44,10.71,390.87,3.76,324.83,8.24,259.08,6.49,0,10423.79,16.46,0.91,3
174.58,112.21,14486,29678.55,7.47,19075.26,6.32,0,0,537.11,14.76,347.59,3.23,208.90,6.52,176.83,5.52,1,4699.83,27.65,0.89,5
227.86,138.26,14486,38735.50,4.53,23504.31,5.08,0,0,655.12,12.72,376.16,2.75,179.23,3.96,201.17,4.43,1,5496.54,24.79,0.94,4
10.69,224.89,14487,1816.79,14.61,38231.82,14.19,0,0,211.30,10.68,445.27,2.72,222.68,12.83,216.20,12.46,0,2099.58,5.86,0.70,3
154.09,52.23,14487,26194.99,4.91,8879.36,5.94,0,0,485.20,8.37,368.83,2.38,220.01,4.34,265.71,5.24,0,7185.21,18.05,0.95,3
155.08,138.97,14487,26363.57,5.03,23624.47,4.50,0,0,641.71,9.36,386.21,2.80,266.64,4.46,238.30,3.98,0,9107.56,24.26,0.96,3
46.12,197.33,14488,7840.77,5.40,33546.38,5.02,0,0,839.85,17.07,492.36,3.84,204.13,4.72,189.81,4.38,1,7824.15,24.90,0.94,4
53.36,52.79,14488,9071.20,17.39,8973.66,22.79,0,0,156.74,9.86,460.41,2.84,213.53,15.38,279.55,20.16,0,433.08,4.78,0.58,3
151.93,50.68,14488,25828.60,5.00,8615.28,5.19,0,0,570.25,10.61,368.56,2.58,206.75,4.38,214.70,4.55,0,5743.50,24.36,0.95,4
158.35,135.60,14488,26918.76,12.24,23051.55,13.56,0,0,409.75,12.48,368.30,5.08,314.45,11.17,346.38,12.51,0,9966.33,15.32,0.80,3
190.83,245.86,14488,32441.91,6.96,41796.28,7.99,0,0,349.62,7.92,328.99,2.39,237.42,6.17,272.41,7.09,0,4688.12,16.84,0.91,3
10.76,225.20,14489,1829.57,15.60,38284.44,16.72,0,0,184.13,8.40,428.91,2.77,265.14,13.92,283.97,14.93,0,1896.15,5.91,0.70,3
151.83,51.42,14489,25810.80,6.08,8742.15,4.73,0,0,569.12,10.97,376.13,2.71,242.73,5.33,188.86,4.15,1,6497.29,18.56,0.94,3
163.37,138.85,14489,27772.37,4.92,23603.68,6.78,0,0,609.12,10.40,376.16,3.24,223.27,4.38,306.65,6.06,0,9362.27,21.20,0.95,4
192.21,244.28,14489,32676.40,6.45,41527.12,7.87,0,0,334.92,7.19,337.24,2.19,232.36,5.72,283.55,6.99,0,5108.02,13.68,0.92,3
10.52,225.11,14490,1789.16,12.73,38267.92,13.61,0,0,202.36,9.34,436.56,2.38,212.43,11.18,227.11,11.95,0,1456.12,6.44,0.73,4
96.46,120.50,14490,16397.49,17.74,20484.34,16.78,0,0,170.22,11.83,423.05,2.57,196.12,15.47,185.49,14.62,1,1349.50,5.63,0.57,4
153.08,54.34,14490,26023.46,7.70,9237.03,12.57,0,0,314.04,8.29,384.14,2.86,227.00,6.89,365.48,11.60,1,6293.65,11.45,0.87,3
165.28,135.71,14490,28096.98,12.88,23070.95,10.18,0,0,392.18,9.80,354.92,4.31,396.68,12.40,320.54,9.36,1,10662.75,16.13,0.84,4
192.11,244.85,14490,32658.56,10.75,41623.98,14.18,0,0,285.63,9.24,332.33,3.31,258.91,9.66,338.68,12.95,0,4933.04,9.31,0.81,3
196.00,237.05,14490,33320.40,12.74,40298.64,14.76,0,0,211.59,10.44,345.27,2.58,198.67,11.18,230.15,12.94,0,409.69,3.71,0.71,3
244.55,225.05,14490,41573.39,12.21,38257.91,10.30,0,0,257.04,11.25,336.11,2.53,214.45,10.66,181.07,9.02,1,2536.48,13.57,0.77,5
10.64,225.20,14491,1809.25,12.81,38283.43,13.66,0,0,195.77,8.16,428.33,2.36,237.20,11.32,252.96,12.08,0,1642.40,6.95,0.76,3
53.57,52.52,14491,9107.27,16.91,8927.56,26.04,0,0,137.75,6.56,452.82,2.73,279.48,15.38,415.77,25.40,1,1253.88,3.86,0.63,4
152.46,57.70,14491,25917.37,5.05,9808.83,7.01,0,0,598.75,12.56,383.64,3.17,185.35,4.43,257.18,6.15,1,7088.96,27.78,0.93,4
167.90,135.80,14491,28543.63,4.04,23086.13,4.61,0,0,1021.08,19.30,388.58,3.81,164.32,3.54,187.32,4.01,1,8478.00,33.76,0.95,5
192.81,243.46,14491,32778.07,17.12,41387.94,16.65,0,0,199.80,7.66,328.15,3.23,346.10,16.05,339.76,15.35,0,3982.92,7.79,0.71,5
10.66,225.31,14492,1812.07,11.70,38303.45,15.19,0,0,216.89,11.07,443.09,2.54,176.13,10.21,228.78,13.28,1,2193.75,7.52,0.70,4
150.60,57.26,14492,25602.30,6.47,9734.61,6.84,0,0,557.18,13.18,380.86,3.31,210.71,5.68,222.72,6.01,0,6225.12,20.24,0.91,4
168.48,134.96,14492,28641.23,10.40,22943.02,12.06,0,0,603.37,19.13,363.73,6.29,254.42,9.27,294.46,10.81,0,10072.12,21.35,0.83,4
195.84,234.63,14492,33293.27,8.73,39886.59,9.13,0,0,264.63,9.19,342.79,2.08,193.27,7.63,202.09,7.97,0,3010.46,9.36,0.84,4
150.49,54.89,14493,25583.25,6.82,9330.57,8.83,0,0,527.83,13.40,379.49,3.70,207.25,6.01,268.38,7.80,0,7376.35,16.52,0.90,4
170.71,135.10,14493,29021.21,6.62,22966.71,7.82,0,0,547.49,11.88,371.22,3.62,236.22,5.88,278.29,6.96,0,8779.08,22.07,0.92,3
10.65,225.06,14494,1811.24,12.09,38259.48,12.04,0,0,241.30,10.70,433.40,2.58,209.79,10.59,209.00,10.55,0,2519.15,8.85,0.76,4
53.54,52.53,14494,9101.93,22.28,8929.67,29.14,0,0,149.14,14.00,476.05,3.37,182.53,19.48,238.79,25.52,1,1827.27,4.88,0.41,4
146.68,53.18,14494,24934.96,9.48,9040.43,11.60,0,0,377.92,12.39,393.16,3.62,223.46,8.39,273.34,10.27,0,6538.88,15.05,0.83,4
149.10,70.66,14494,25346.68,4.38,12012.66,4.27,0,0,1006.65,20.14,399.07,3.74,168.20,3.83,163.42,3.68,1,7765.73,47.33,0.94,5
168.38,138.53,14494,28625.21,9.73,23549.67,13.68,0,0,422.78,11.82,354.12,4.62,272.44,8.80,376.63,12.83,1,7085.46,13.00,0.84,3
232.37,82.86,14494,39502.69,7.59,14086.19,9.58,0,0,376.52,16.88,380.53,2.68,123.38,5.90,162.78,8.34,1,1883.17,12.14,0.78,5
10.48,225.33,14495,1781.63,16.59,38306.61,13.02,0,0,219.66,12.56,440.84,2.84,223.10,14.49,175.04,11.35,1,2309.79,6.27,0.66,4
53.57,52.54,14495,9107.50,21.70,8931.48,22.84,0,0,156.76,14.28,470.75,3.04,182.97,18.89,192.58,19.90,1,478.29,4.88,0.44,4
145.46,54.62,14495,24728.00,6.02,9285.86,7.37,0,0,485.80,10.55,386.42,2.93,213.97,5.31,261.77,6.50,0,8198.58,17.08,0.92,3
168.11,141.83,14495,28579.07,6.20,24111.35,8.43,0,0,425.61,12.02,373.28,2.70,169.00,5.45,229.52,7.36,1,4335.52,15.31,0.89,4
191.77,214.04,14495,32601.33,21.09,36386.89,19.45,0,0,160.46,8.58,354.26,3.07,306.33,19.01,282.85,17.50,0,2754.92,6.73,0.61,5
38.19,154.42,14496,6493.09,11.43,26251.78,10.22,0,0,330.78,13.99,484.68,3.14,207.74,9.99,185.59,8.91,1,3284.48,11.21,0.78,4
146.73,51.77,14496,24943.36,5.05,8801.67,5.65,0,0,595.21,11.42,376.23,2.83,202.37,4.43,226.78,4.96,0,6898.00,19.67,0.94,4
167.91,142.33,14496,28545.36,6.92,24196.33,6.76,0,0,469.24,14.90,369.54,2.76,167.29,6.05,163.23,5.84,1,4028.54,16.07,0.87,5
188.49,216.83,14496,32043.51,28.31,36861.85,17.86,0,0,217.04,9.03,335.66,4.53,497.77,30.70,340.68,16.75,1,7341.62,12.56,0.62,5
10.49,225.41,14497,1783.48,14.86,38319.42,15.44,0,0,206.90,11.72,438.79,2.77,201.74,13.00,209.71,13.52,0,2443.60,6.81,0.66,4
144.31,54.86,14497,24533.51,15.08,9325.55,12.27,0,0,401.82,15.34,396.29,5.09,305.75,13.51,249.31,10.95,0,9049.75,19.46,0.77,3
149.18,168.75,14497,25361.01,8.98,28688.02,9.32,0,0,326.26,11.62,381.42,2.62,193.78,7.85,201.10,8.14,0,2595.60,13.27,0.83,4
167.96,142.37,14497,28553.65,5.07,24203.35,4.75,0,0,470.92,10.42,365.65,1.99,175.70,4.42,164.28,4.09,1,2488.62,15.87,0.93,4
10.79,225.21,14498,1833.68,15.43,38285.49,13.16,0,0,227.00,12.00,432.02,2.86,224.58,13.51,191.52,11.53,0,2087.04,7.79,0.69,4
143.42,56.14,14498,24381.53,12.32,9543.06,16.73,0,0,190.44,11.22,384.72,2.38,160.09,10.60,217.84,14.58,1,936.29,7.45,0.65,4
149.17,168.77,14498,25358.64,3.62,28690.21,3.78,0,0,1192.40,19.92,401.96,3.81,166.64,3.16,173.85,3.29,1,9655.96,40.90,0.96,5
167.98,142.48,14498,28556.43,5.62,24221.31,5.98,0,0,456.22,10.80,366.39,2.31,182.36,4.91,194.02,5.21,1,3567.40,19.46,0.92,4
10.45,225.17,14499,1776.07,17.43,38278.55,22.04,0,0,165.02,10.77,436.68,2.92,206.07,15.36,260.52,19.42,0,1488.15,4.91,0.57,4
83.00,175.63,14499,14110.55,11.84,29857.47,8.84,0,0,317.57,15.16,454.59,2.77,189.68,10.28,140.06,7.35,1,3047.94,7.66,0.75,4
158.56,97.33,14499,26954.37,10.65,16545.90,9.37,0,0,291.36,13.51,372.88,2.50,175.97,9.21,154.53,8.04,1,1852.46,11.53,0.76,5
168.02,142.49,14499,28563.18,6.34,24222.46,7.84,0,0,423.48,13.72,366.22,2.58,151.36,5.67,186.06,6.80,1,3427.52,15.15,0.87,4
10.67,224.95,14500,1813.86,12.54,38241.35,15.53,0,0,232.26,12.66,451.02,2.84,176.88,10.94,219.06,13.56,1,2361.12,7.09,0.68,4
53.57,52.94,14500,9107.09,16.82,8999.47,28.84,0,0,160.37,8.99,453.56,3.26,234.22,15.12,390.65,27.37,1,1168.44,5.20,0.59,4
167.96,142.33,14500,28553.38,6.51,24195.61,6.15,0,0,407.62,10.68,366.64,2.25,190.72,5.68,180.17,5.35,1,2923.98,13.41,0.90,4
10.58,225.22,14501,1799.05,18.71,38286.57,19.20,0,0,180.63,12.72,438.86,3.03,204.36,16.38,209.76,16.81,0,1277.75,5.90,0.55,4
68.83,188.57,14501,11701.73,18.06,32056.92,18.45,0,0,164.91,9.37,436.63,2.75,245.38,15.98,250.76,16.32,0,396.67,5.63,0.62,3
167.92,142.33,14501,28546.86,7.61,24195.53,7.81,0,0,350.34,10.42,359.35,2.38,196.63,6.65,201.92,6.83,0,3576.04,16.11,0.88,4
223.67,208.15,14501,38023.78,7.51,35385.84,7.94,0,0,294.16,8.90,365.02,1.99,190.65,6.55,201.57,6.93,0,3716.52,10.36,0.87,4
10.75,225.03,14502,1827.56,14.89,38255.72,16.52,0,0,213.54,11.68,440.01,2.99,209.59,13.08,232.52,14.51,0,1905.08,7.80,0.66,4
53.84,52.81,14502,9152.31,15.97,8977.56,25.04,0,0,160.16,10.12,464.70,2.90,195.43,14.13,305.46,22.26,0,153.75,4.35,0.58,4
66.12,228.15,14502,11240.05,20.78,38785.49,16.45,0,0,194.80,15.20,447.26,3.13,204.52,18.10,162.17,14.44,1,3122.85,6.79,0.53,5
118.46,11.42,14502,20138.75,16.61,1940.90,14.88,0,0,158.09,9.77,394.19,2.18,206.62,14.50,185.10,12.98,1,1787.29,6.71,0.62,4
167.97,142.36,14502,28555.35,6.27,24200.44,7.47,0,0,406.25,12.12,364.52,2.41,161.83,5.53,192.35,6.50,1,3139.04,12.98,0.88,5
167.91,142.38,14503,28544.07,6.63,24204.70,6.88,0,0,391.37,11.29,369.89,2.29,176.64,5.79,183.13,5.98,1,3774.85,14.37,0.89,4
200.89,139.79,14503,34151.71,18.60,23763.85,13.08,0,0,188.18,9.50,383.51,2.65,284.09,16.46,200.00,11.55,0,3396.85,8.06,0.69,3
10.54,225.09,14504,1791.78,13.19,38265.56,14.72,0,0,222.85,11.26,441.17,2.76,201.04,11.57,224.25,12.90,0,2356.71,7.43,0.70,4
41.49,184.06,14504,7054.13,18.58,31289.43,18.54,0,0,188.69,10.00,474.44,3.26,271.65,16.55,270.94,16.56,0,3411.31,6.44,0.64,2
53.46,52.46,14504,9088.97,17.89,8917.92,19.01,0,0,166.85,10.01,464.64,2.79,230.14,15.78,244.63,16.77,0,-328.92,3.54,0.61,3
167.99,142.28,14504,28558.70,6.07,24187.16,5.86,0,0,636.41,18.13,380.54,3.26,163.71,5.32,157.76,5.07,1,4601.23,22.86,0.89,5
10.72,224.79,14505,1822.19,12.62,38214.21,12.51,0,0,205.26,8.28,429.60,2.34,241.45,11.14,239.31,11.04,0,2977.54,6.64,0.77,3
53.84,210.60,14505,9152.25,16.49,35801.73,15.19,0,0,382.05,14.54,461.98,5.80,336.83,15.16,311.89,13.81,0,9033.85,11.90,0.73,4
168.09,142.59,14505,28575.07,7.17,24240.93,7.35,0,0,457.27,12.93,370.59,2.91,194.77,6.26,199.62,6.42,0,4884.06,16.60,0.89,4
38.22,154.36,14506,6497.35,11.35,26240.36,11.33,0,0,310.52,12.88,496.82,3.12,210.46,9.94,210.13,9.93,0,5348.71,9.78,0.78,4
51.23,194.52,14506,8708.68,5.39,33068.17,5.01,0,0,679.07,14.33,483.10,3.08,196.40,4.70,182.29,4.36,1,7355.02,25.44,0.93,4
51.37,213.34,14506,8732.31,8.51,36268.39,9.18,0,0,500.81,14.71,490.60,4.00,223.38,7.50,240.87,8.08,0,7554.62,16.09,0.87,4
115.04,160.28,14506,19557.30,6.76,27248.03,6.86,0,0,469.05,12.70,428.01,2.80,191.85,5.90,194.60,5.98,0,4791.35,16.75,0.90,4
126.28,111.29,14506,21466.90,15.35,18919.52,15.50,0,0,171.18,11.67,398.89,2.28,172.84,13.34,174.50,13.46,1,736.52,6.57,0.59,4
168.50,142.79,14506,28645.81,11.14,24274.09,11.83,0,0,245.39,9.48,355.30,2.54,222.29,9.81,236.01,10.41,0,2272.77,9.04,0.79,3
10.51,225.07,14507,1787.41,13.46,38262.41,13.12,0,0,229.50,10.08,430.46,2.76,236.21,11.86,230.23,11.56,0,2987.40,7.14,0.74,3
38.17,154.23,14507,6489.21,9.33,26219.65,9.36,0,0,451.93,14.38,484.12,3.79,225.80,8.20,226.50,8.23,0,4779.29,11.96,0.85,4
51.26,194.68,14507,8713.86,6.45,33095.11,5.86,0,0,623.39,14.62,481.51,3.37,211.36,5.64,191.97,5.12,0,7795.35,21.13,0.92,5
174.38,63.43,14507,29645.25,8.52,10782.41,9.75,0,0,413.89,12.71,374.17,3.40,213.86,7.50,244.86,8.58,0,4985.21,13.48,0.86,4
38.26,154.08,14508,6504.06,10.00,26193.23,10.69,0,0,464.89,18.21,490.54,4.24,196.26,8.75,209.81,9.35,0,5568.38,12.08,0.80,4
51.24,194.55,14508,8711.30,5.61,33074.07,4.55,0,0,774.68,17.96,473.86,3.35,185.09,4.87,149.18,3.83,1,5990.02,26.76,0.93,5
57.25,226.25,14508,9731.98,12.93,38463.15,17.21,0,0,243.80,10.12,449.11,3.39,241.92,11.55,320.74,15.50,0,2863.40,7.68,0.74,3
174.09,62.75,14508,29594.63,4.75,10668.17,4.90,0,0,817.90,17.48,376.66,3.41,170.62,4.15,176.11,4.26,1,5621.21,26.86,0.94,4
38.26,154.12,14509,6504.21,9.87,26200.97,8.50,0,0,404.07,16.55,490.95,3.20,185.02,8.57,159.66,7.47,1,2349.50,12.56,0.80,5
51.25,194.59,14509,8713.10,6.02,33080.56,5.22,0,0,650.23,15.42,477.39,3.16,194.95,5.24,168.76,4.52,1,6213.23,20.93,0.92,5
88.46,53.03,14509,15038.52,5.01,9015.66,5.38,0,0,703.10,17.93,443.57,3.11,149.36,4.20,162.03,4.73,1,4186.77,24.77,0.91,5
174.02,62.70,14509,29583.87,4.25,10659.70,4.31,0,0,801.06,14.96,373.54,2.97,174.77,3.71,177.10,3.75,1,6759.42,23.45,0.95,4
10.70,225.14,14510,1818.18,16.11,38273.88,16.77,0,0,187.54,10.22,432.44,2.78,227.91,14.19,237.29,14.78,0,2282.69,6.00,0.66,4
38.16,154.15,14510,6487.92,11.65,26205.79,10.13,0,0,397.55,16.01,489.27,3.82,222.49,10.20,193.56,8.88,0,3500.08,10.63,0.79,4
51.21,194.52,14510,8705.96,6.10,33068.72,5.58,0,0,682.69,17.24,481.48,3.45,185.41,5.31,169.39,4.82,1,7320.08,24.78,0.91,5
174.03,62.73,14510,29585.53,3.43,10663.29,3.29,0,0,1085.57,16.66,382.50,3.14,171.81,3.00,164.27,2.85,1,8041.12,32.84,0.97,4
38.22,154.13,14511,6497.63,8.88,26202.02,9.51,0,0,403.71,14.99,490.46,3.24,183.85,7.75,196.79,8.30,1,3720.29,12.17,0.82,5
51.32,194.57,14511,8725.05,5.77,33076.74,6.05,0,0,725.59,19.05,475.36,3.70,168.32,4.99,176.57,5.24,1,5942.25,31.14,0.91,5
53.63,52.49,14511,9117.15,15.21,8922.47,22.85,0,0,165.99,10.24,472.43,2.78,190.13,13.40,285.45,20.15,1,1396.79,6.04,0.60,4
174.01,62.74,14511,29581.95,3.38,10665.36,3.40,0,0,902.97,13.70,378.53,2.64,171.43,2.96,171.99,2.95,1,7640.50,28.44,0.97,4
199.37,182.14,14511,33892.29,10.39,30963.18,11.78,0,0,229.94,10.01,362.22,2.23,183.40,9.07,207.87,10.29,1,1946.27,7.98,0.77,4
38.25,154.24,14512,6503.30,9.16,26220.46,8.80,0,0,390.72,13.72,501.03,3.08,200.54,8.00,192.63,7.69,0,4061.75,10.45,0.84,4
51.32,194.53,14512,8725.18,4.61,33069.28,4.75,0,0,876.43,17.51,477.29,3.56,176.92,4.00,182.57,4.13,1,8364.52,28.44,0.94,5
131.23,196.82,14512,22309.21,4.26,33459.91,4.16,0,0,1612.57,28.28,432.08,5.91,186.38,3.71,182.23,3.63,1,14120.92,65.82,0.95,5
171.76,61.73,14512,29199.15,4.00,10494.78,3.67,0,0,1156.35,19.81,388.12,3.82,179.14,3.48,164.24,3.18,1,9000.17,46.85,0.96,5
38.16,154.15,14513,6487.38,6.98,26204.74,7.11,0,0,465.64,13.31,497.61,2.86,187.49,6.09,191.14,6.21,1,5197.92,11.31,0.89,4
51.29,194.60,14513,8720.12,5.79,33082.39,5.17,0,0,714.40,16.35,480.22,3.40,194.31,5.04,173.25,4.48,1,7674.92,30.42,0.93,5
53.62,52.41,14513,9114.55,18.76,8909.53,16.08,0,0,186.25,12.20,469.33,2.85,220.16,16.41,188.72,14.06,1,-544.54,5.50,0.59,4
94.86,186.93,14513,16126.07,8.17,31778.68,8.19,0,0,355.52,13.40,438.97,2.51,166.67,7.13,167.14,7.17,1,2858.42,9.93,0.83,4
171.72,61.76,14513,29192.88,3.27,10499.32,3.38,0,0,1478.96,22.99,382.29,4.22,161.24,2.83,166.84,2.94,1,10418.92,53.65,0.97,5
51.48,194.65,14514,8751.70,19.26,33091.02,20.59,0,0,157.40,10.84,464.98,2.81,215.50,16.93,230.35,18.10,0,2005.67,4.86,0.55,4
94.75,187.11,14514,16107.00,10.42,31809.13,12.28,0,0,293.76,13.02,436.76,2.92,180.71,9.10,213.02,10.72,1,2504.75,10.08,0.76,4
172.08,62.00,14514,29252.86,6.94,10539.80,6.09,0,0,673.25,15.93,368.75,3.88,225.73,6.08,198.19,5.34,0,6455.90,22.95,0.92,4
94.91,187.08,14515,16133.85,8.80,31802.89,10.34,0,0,293.39,10.31,426.50,2.48,192.86,7.72,226.45,9.05,0,3514.23,12.00,0.83,4
175.21,64.54,14515,29785.16,7.83,10971.36,6.99,0,0,347.23,8.73,370.51,2.31,240.08,6.89,214.32,6.15,0,4658.23,10.34,0.90,3
46.49,243.55,14516,7903.78,21.30,41403.80,36.22,0,0,121.68,7.89,436.23,3.16,258.13,19.29,422.47,35.49,1,2814.35,3.77,0.49,4
94.90,187.24,14517,16132.99,8.58,31831.29,8.98,0,0,357.05,14.30,434.96,2.70,164.63,7.51,172.07,7.80,1,2357.29,11.29,0.81,4
53.46,52.29,14518,9088.24,13.47,8889.53,17.14,0,0,216.05,14.44,469.26,2.83,153.65,11.43,196.51,14.90,1,1423.44,6.78,0.60,5
56.17,140.52,14518,9549.51,21.34,23889.10,23.87,0,0,145.61,11.50,467.60,2.94,208.02,18.75,232.74,20.96,0,1123.85,4.53,0.48,4
160.72,82.07,14518,27322.80,6.48,13952.07,7.67,0,0,434.73,15.25,377.36,2.62,141.25,5.56,167.84,6.70,1,3306.75,14.38,0.85,5
160.69,82.14,14519,27317.07,7.33,13963.37,7.53,0,0,386.33,12.46,364.33,2.48,174.40,6.37,179.14,6.56,1,4137.50,15.38,0.86,5
66.68,233.36,14520,11335.39,18.78,39670.45,27.21,0,0,195.43,8.49,434.10,4.10,341.34,17.51,457.47,28.03,1,5759.17,6.99,0.62,5
160.57,82.18,14520,27297.00,8.33,13970.07,8.83,0,0,378.40,15.88,384.01,2.77,151.06,7.03,161.29,7.70,1,3328.10,14.43,0.80,5
215.22,100.94,14520,36586.73,7.29,17159.82,8.03,0,0,370.03,12.13,367.21,2.46,170.75,6.35,188.14,7.00,1,2666.27,12.55,0.86,5
65.41,232.56,14521,11120.31,10.71,39535.20,13.60,0,0,383.97,10.47,442.34,4.45,308.84,9.79,385.10,12.92,1,9722.17,10.94,0.83,3
94.78,187.09,14521,16112.26,10.46,31804.81,12.59,0,0,297.06,13.77,435.19,2.98,173.39,9.13,208.64,10.98,1,2335.54,8.44,0.75,4
215.24,100.97,14521,36590.15,6.56,17164.58,6.28,0,0,436.38,12.32,365.88,2.42,178.33,5.70,171.05,5.50,1,3914.19,20.92,0.89,5
55.16,196.58,14522,9377.58,5.16,33417.99,4.81,0,0,892.20,17.60,473.79,3.89,201.02,4.50,187.43,4.20,1,9429.81,39.33,0.94,5
160.67,82.06,14522,27313.63,7.88,13950.94,9.11,0,0,334.25,11.50,376.56,2.47,175.80,6.86,203.48,7.95,1,3167.19,13.30,0.84,4
142.65,193.64,14523,24249.95,9.93,32919.29,16.28,0,0,201.30,11.28,384.49,2.19,132.94,8.13,222.03,14.14,1,1266.31,8.80,0.68,5
160.71,82.15,14524,27320.32,9.75,13965.94,12.57,0,0,317.19,13.36,365.76,3.09,177.94,8.52,229.34,10.99,1,3371.23,14.55,0.78,4
181.52,112.18,14524,30858.48,10.65,19070.53,10.61,0,0,287.76,10.41,370.12,2.75,226.81,9.37,226.00,9.33,0,4636.44,9.72,0.81,3
215.21,100.79,14524,36585.58,7.05,17134.10,7.38,0,0,387.43,12.39,369.18,2.41,169.20,6.14,177.23,6.42,1,3696.42,13.70,0.87,4
181.17,111.52,14525,30799.42,13.03,18958.72,14.05,0,0,247.65,9.92,359.20,3.10,251.69,11.57,271.43,12.48,0,3285.21,9.13,0.76,4
142.42,194.28,14526,24211.01,15.02,33027.79,20.12,0,0,183.08,10.20,373.62,2.89,208.16,13.27,278.62,17.77,0,993.73,6.59,0.64,4
166.45,218.60,14526,28295.77,7.71,37162.25,10.22,0,0,370.21,12.22,376.12,2.91,179.65,6.74,238.18,8.94,1,3967.00,19.61,0.85,5
42.20,169.60,14527,7173.65,20.08,28831.65,23.54,0,0,157.42,11.39,468.94,3.09,214.01,17.70,250.76,20.73,0,1261.04,4.67,0.52,3
53.66,52.37,14527,9122.91,15.23,8903.29,19.30,0,0,188.85,12.57,469.05,2.84,175.78,13.28,222.89,16.86,1,391.35,6.42,0.59,4
215.18,101.08,14527,36580.16,7.47,17183.39,9.28,0,0,375.40,12.94,369.69,2.72,166.55,6.53,206.73,8.08,1,3541.73,16.81,0.84,4
42.70,169.51,14528,7259.40,10.16,28817.20,15.64,0,0,284.44,13.09,476.12,3.18,169.87,8.89,261.36,13.69,1,2802.38,12.90,0.74,5
142.59,193.98,14528,24239.91,12.09,32977.36,15.15,0,0,185.36,8.81,378.91,2.24,195.85,10.61,245.51,13.31,0,1094.50,6.83,0.72,3
181.33,106.80,14528,30825.27,12.43,18156.11,10.60,0,0,222.58,8.99,351.14,2.28,237.00,10.91,202.18,9.31,0,2236.25,7.96,0.78,3
48.15,180.83,14529,8185.85,6.61,30740.32,5.90,0,0,461.28,11.59,475.48,2.52,202.17,5.77,180.52,5.16,1,4864.17,13.09,0.91,4
54.16,52.78,14529,9207.12,22.93,8972.50,32.50,0,0,119.91,6.77,449.85,3.10,320.71,21.20,435.25,32.59,1,1027.19,3.92,0.51,5
